Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Peptides 20171207_03_S67302_pfih-v5_w_sds_2_e1	Peptides 20171207_04_S67303_pfih-v5_w_sds_3_e1	Peptides 20171207_05_S67290_pegfp_wo_sds_2_e1	Peptides 20171207_07_S67293_pegfp_w_sds_1_e1	Peptides 20171207_08_S67292_pegfp_wo_sds_4_e1	Peptides 20171207_09_S67298_pfih-v5_wo_sds_2_e1	Peptides 20171207_11_S67296_pegfp_w_sds_4_e1	Peptides 20171207_12_S67304_pfih-v5_w_sds_4_e1	Peptides 20171207_13_S67291_pegfp_wo_sds_3_e1	Peptides 20171207_15_S67295_pegfp_w_sds_3_e1_rep	Peptides 20171207_16_S67289_pegfp_wo_sds_1_e1_rep	Peptides 20171207_17_S67300_pfih-v5_wo_sds_4_e1	Peptides 20171207_19_S67301_pfih-v5_wo_sds_1_e1_rep	Peptides 20171207_20_S67297_pfih-v5_w_sds_1_e1_rep	Peptides 20171207_21_S67299_pfih-v5_wo_sds_3_e1	Peptides 20171207_23_S67294_pegfp_w_sds_2_e1	Razor + unique peptides 20171207_03_S67302_pfih-v5_w_sds_2_e1	Razor + unique peptides 20171207_04_S67303_pfih-v5_w_sds_3_e1	Razor + unique peptides 20171207_05_S67290_pegfp_wo_sds_2_e1	Razor + unique peptides 20171207_07_S67293_pegfp_w_sds_1_e1	Razor + unique peptides 20171207_08_S67292_pegfp_wo_sds_4_e1	Razor + unique peptides 20171207_09_S67298_pfih-v5_wo_sds_2_e1	Razor + unique peptides 20171207_11_S67296_pegfp_w_sds_4_e1	Razor + unique peptides 20171207_12_S67304_pfih-v5_w_sds_4_e1	Razor + unique peptides 20171207_13_S67291_pegfp_wo_sds_3_e1	Razor + unique peptides 20171207_15_S67295_pegfp_w_sds_3_e1_rep	Razor + unique peptides 20171207_16_S67289_pegfp_wo_sds_1_e1_rep	Razor + unique peptides 20171207_17_S67300_pfih-v5_wo_sds_4_e1	Razor + unique peptides 20171207_19_S67301_pfih-v5_wo_sds_1_e1_rep	Razor + unique peptides 20171207_20_S67297_pfih-v5_w_sds_1_e1_rep	Razor + unique peptides 20171207_21_S67299_pfih-v5_wo_sds_3_e1	Razor + unique peptides 20171207_23_S67294_pegfp_w_sds_2_e1	Unique peptides 20171207_03_S67302_pfih-v5_w_sds_2_e1	Unique peptides 20171207_04_S67303_pfih-v5_w_sds_3_e1	Unique peptides 20171207_05_S67290_pegfp_wo_sds_2_e1	Unique peptides 20171207_07_S67293_pegfp_w_sds_1_e1	Unique peptides 20171207_08_S67292_pegfp_wo_sds_4_e1	Unique peptides 20171207_09_S67298_pfih-v5_wo_sds_2_e1	Unique peptides 20171207_11_S67296_pegfp_w_sds_4_e1	Unique peptides 20171207_12_S67304_pfih-v5_w_sds_4_e1	Unique peptides 20171207_13_S67291_pegfp_wo_sds_3_e1	Unique peptides 20171207_15_S67295_pegfp_w_sds_3_e1_rep	Unique peptides 20171207_16_S67289_pegfp_wo_sds_1_e1_rep	Unique peptides 20171207_17_S67300_pfih-v5_wo_sds_4_e1	Unique peptides 20171207_19_S67301_pfih-v5_wo_sds_1_e1_rep	Unique peptides 20171207_20_S67297_pfih-v5_w_sds_1_e1_rep	Unique peptides 20171207_21_S67299_pfih-v5_wo_sds_3_e1	Unique peptides 20171207_23_S67294_pegfp_w_sds_2_e1	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 11	Fraction 21	Fraction 31	Experiment 20171207_03_S67302_pfih-v5_w_sds_2_e1	Experiment 20171207_04_S67303_pfih-v5_w_sds_3_e1	Experiment 20171207_05_S67290_pegfp_wo_sds_2_e1	Experiment 20171207_07_S67293_pegfp_w_sds_1_e1	Experiment 20171207_08_S67292_pegfp_wo_sds_4_e1	Experiment 20171207_09_S67298_pfih-v5_wo_sds_2_e1	Experiment 20171207_11_S67296_pegfp_w_sds_4_e1	Experiment 20171207_12_S67304_pfih-v5_w_sds_4_e1	Experiment 20171207_13_S67291_pegfp_wo_sds_3_e1	Experiment 20171207_15_S67295_pegfp_w_sds_3_e1_rep	Experiment 20171207_16_S67289_pegfp_wo_sds_1_e1_rep	Experiment 20171207_17_S67300_pfih-v5_wo_sds_4_e1	Experiment 20171207_19_S67301_pfih-v5_wo_sds_1_e1_rep	Experiment 20171207_20_S67297_pfih-v5_w_sds_1_e1_rep	Experiment 20171207_21_S67299_pfih-v5_wo_sds_3_e1	Experiment 20171207_23_S67294_pegfp_w_sds_2_e1	PEP	Sequence coverage 20171207_03_S67302_pfih-v5_w_sds_2_e1 [%]	Sequence coverage 20171207_04_S67303_pfih-v5_w_sds_3_e1 [%]	Sequence coverage 20171207_05_S67290_pegfp_wo_sds_2_e1 [%]	Sequence coverage 20171207_07_S67293_pegfp_w_sds_1_e1 [%]	Sequence coverage 20171207_08_S67292_pegfp_wo_sds_4_e1 [%]	Sequence coverage 20171207_09_S67298_pfih-v5_wo_sds_2_e1 [%]	Sequence coverage 20171207_11_S67296_pegfp_w_sds_4_e1 [%]	Sequence coverage 20171207_12_S67304_pfih-v5_w_sds_4_e1 [%]	Sequence coverage 20171207_13_S67291_pegfp_wo_sds_3_e1 [%]	Sequence coverage 20171207_15_S67295_pegfp_w_sds_3_e1_rep [%]	Sequence coverage 20171207_16_S67289_pegfp_wo_sds_1_e1_rep [%]	Sequence coverage 20171207_17_S67300_pfih-v5_wo_sds_4_e1 [%]	Sequence coverage 20171207_19_S67301_pfih-v5_wo_sds_1_e1_rep [%]	Sequence coverage 20171207_20_S67297_pfih-v5_w_sds_1_e1_rep [%]	Sequence coverage 20171207_21_S67299_pfih-v5_wo_sds_3_e1 [%]	Sequence coverage 20171207_23_S67294_pegfp_w_sds_2_e1 [%]	Intensity	Intensity 20171207_03_S67302_pfih-v5_w_sds_2_e1	Intensity 20171207_04_S67303_pfih-v5_w_sds_3_e1	Intensity 20171207_05_S67290_pegfp_wo_sds_2_e1	Intensity 20171207_07_S67293_pegfp_w_sds_1_e1	Intensity 20171207_08_S67292_pegfp_wo_sds_4_e1	Intensity 20171207_09_S67298_pfih-v5_wo_sds_2_e1	Intensity 20171207_11_S67296_pegfp_w_sds_4_e1	Intensity 20171207_12_S67304_pfih-v5_w_sds_4_e1	Intensity 20171207_13_S67291_pegfp_wo_sds_3_e1	Intensity 20171207_15_S67295_pegfp_w_sds_3_e1_rep	Intensity 20171207_16_S67289_pegfp_wo_sds_1_e1_rep	Intensity 20171207_17_S67300_pfih-v5_wo_sds_4_e1	Intensity 20171207_19_S67301_pfih-v5_wo_sds_1_e1_rep	Intensity 20171207_20_S67297_pfih-v5_w_sds_1_e1_rep	Intensity 20171207_21_S67299_pfih-v5_wo_sds_3_e1	Intensity 20171207_23_S67294_pegfp_w_sds_2_e1	LFQ intensity 20171207_03_S67302_pfih-v5_w_sds_2_e1	LFQ intensity 20171207_04_S67303_pfih-v5_w_sds_3_e1	LFQ intensity 20171207_05_S67290_pegfp_wo_sds_2_e1	LFQ intensity 20171207_07_S67293_pegfp_w_sds_1_e1	LFQ intensity 20171207_08_S67292_pegfp_wo_sds_4_e1	LFQ intensity 20171207_09_S67298_pfih-v5_wo_sds_2_e1	LFQ intensity 20171207_11_S67296_pegfp_w_sds_4_e1	LFQ intensity 20171207_12_S67304_pfih-v5_w_sds_4_e1	LFQ intensity 20171207_13_S67291_pegfp_wo_sds_3_e1	LFQ intensity 20171207_15_S67295_pegfp_w_sds_3_e1_rep	LFQ intensity 20171207_16_S67289_pegfp_wo_sds_1_e1_rep	LFQ intensity 20171207_17_S67300_pfih-v5_wo_sds_4_e1	LFQ intensity 20171207_19_S67301_pfih-v5_wo_sds_1_e1_rep	LFQ intensity 20171207_20_S67297_pfih-v5_w_sds_1_e1_rep	LFQ intensity 20171207_21_S67299_pfih-v5_wo_sds_3_e1	LFQ intensity 20171207_23_S67294_pegfp_w_sds_2_e1	MS/MS Count 20171207_03_S67302_pfih-v5_w_sds_2_e1	MS/MS Count 20171207_04_S67303_pfih-v5_w_sds_3_e1	MS/MS Count 20171207_05_S67290_pegfp_wo_sds_2_e1	MS/MS Count 20171207_07_S67293_pegfp_w_sds_1_e1	MS/MS Count 20171207_08_S67292_pegfp_wo_sds_4_e1	MS/MS Count 20171207_09_S67298_pfih-v5_wo_sds_2_e1	MS/MS Count 20171207_11_S67296_pegfp_w_sds_4_e1	MS/MS Count 20171207_12_S67304_pfih-v5_w_sds_4_e1	MS/MS Count 20171207_13_S67291_pegfp_wo_sds_3_e1	MS/MS Count 20171207_15_S67295_pegfp_w_sds_3_e1_rep	MS/MS Count 20171207_16_S67289_pegfp_wo_sds_1_e1_rep	MS/MS Count 20171207_17_S67300_pfih-v5_wo_sds_4_e1	MS/MS Count 20171207_19_S67301_pfih-v5_wo_sds_1_e1_rep	MS/MS Count 20171207_20_S67297_pfih-v5_w_sds_1_e1_rep	MS/MS Count 20171207_21_S67299_pfih-v5_wo_sds_3_e1	MS/MS Count 20171207_23_S67294_pegfp_w_sds_2_e1	Only identified by site	Reverse	Contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
>sp|Q9BS26|ERP44_HUMAN Endoplasmic reticulum resident protein 44 OS=Homo sapiens GN=ERP44 PE=1 SV=1	>sp|Q9BS26|ERP44_HUMAN Endoplasmic reticulum resident protein 44 OS=Homo sapiens GN=ERP44 PE=1 SV=1	4	4	4	>sp|Q9BS26|ERP44_HUMAN Endoplasmic reticulum resident protein 44 OS=Homo sapiens GN=ERP44 PE=1 SV=1	1	4	4	4	1	1	2	0	1	4	0	1	3	0	1	4	2	2	3	1	1	1	2	0	1	4	0	1	3	0	1	4	2	2	3	1	1	1	2	0	1	4	0	1	3	0	1	4	2	2	3	1	8.9	8.9	8.9	46.971	406	406	13.7	7	15	1	7	1	1	2		1	5		2	3		1	4	3	3	3	1	3.1007E-13	2.2	2.2	4.7	0	2.2	8.9	0	2.2	6.9	0	2.2	8.9	4.7	4.7	6.4	2.2	473400000	13854000	16377000	37750000	0	4053600	66897000	0	39219000	55292000	0	5716400	64656000	21456000	81135000	46541000	20455000	0	0	0	0	0	43462000	0	0	0	0	0	79475000	0	0	49741000	0	1	0	2	0	1	3	0	1	3	0	1	4	2	2	1	1				1742	1236;3723;3746;7241	True;True;True;True	1247;3748;3771;7311	11219;11220;11221;11222;11223;11224;33009;33010;33011;33012;33013;33014;33015;33202;33203;33204;65423;65424;65425;65426;65427;65428;65429;65430;65431;65432;65433;65434;65435;65436	9367;9368;9369;9370;9371;9372;26769;26770;26771;26772;26773;26774;26775;26919;54574;54575;54576;54577;54578;54579;54580;54581	9372;26770;26919;54574		
>sp|Q9BSC4|NOL10_HUMAN Nucleolar protein 10 OS=Homo sapiens GN=NOL10 PE=1 SV=1	>sp|Q9BSC4|NOL10_HUMAN Nucleolar protein 10 OS=Homo sapiens GN=NOL10 PE=1 SV=1	1	1	1	>sp|Q9BSC4|NOL10_HUMAN Nucleolar protein 10 OS=Homo sapiens GN=NOL10 PE=1 SV=1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.2	1.2	1.2	80.301	688	688	21			1											1							0.044023	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	3547700	0	0	0	0	0	0	0	0	0	3547700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3655900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0				1743	5932	True	5975	53841	44939	44939		
>sp|Q9BSD7|NTPCR_HUMAN Cancer-related nucleoside-triphosphatase OS=Homo sapiens GN=NTPCR PE=1 SV=1	>sp|Q9BSD7|NTPCR_HUMAN Cancer-related nucleoside-triphosphatase OS=Homo sapiens GN=NTPCR PE=1 SV=1	1	1	1	>sp|Q9BSD7|NTPCR_HUMAN Cancer-related nucleoside-triphosphatase OS=Homo sapiens GN=NTPCR PE=1 SV=1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	5.8	5.8	5.8	20.713	190	190	16.3	4	3	4	4	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	0.00027718	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	0	5.8	5.8	5.8	5.8	87692000	1767600	4226400	9522500	5318900	1694300	8831900	5154400	6087500	5462500	0	9549700	0	2706400	10764000	9658200	6948600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8566900	0	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0				1744	3144	True	3164	27831;27832;27833;27834;27835;27836;27837;27838;27839;27840;27841;27842;27843;27844;27845	22675;22676;22677;22678;22679;22680;22681;22682	22679		
>sp|Q9BSG0|PADC1_HUMAN Protease-associated domain-containing protein 1 OS=Homo sapiens GN=PRADC1 PE=1 SV=1	>sp|Q9BSG0|PADC1_HUMAN Protease-associated domain-containing protein 1 OS=Homo sapiens GN=PRADC1 PE=1 SV=1	2	2	2	>sp|Q9BSG0|PADC1_HUMAN Protease-associated domain-containing protein 1 OS=Homo sapiens GN=PRADC1 PE=1 SV=1	1	2	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	11.2	11.2	11.2	21.042	188	188	21		1		1			1			1											0.0011016	0	0	6.4	0	0	4.8	0	0	0	0	0	0	0	0	0	0	10068000	0	0	8377900	0	0	1690400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1817600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0				1745	1064;9361	True;True	1074;9459	9648;84157	8018;69678	8018;69678		
>sp|Q9BSJ8|ESYT1_HUMAN Extended synaptotagmin-1 OS=Homo sapiens GN=ESYT1 PE=1 SV=1	>sp|Q9BSJ8|ESYT1_HUMAN Extended synaptotagmin-1 OS=Homo sapiens GN=ESYT1 PE=1 SV=1	3	3	3	>sp|Q9BSJ8|ESYT1_HUMAN Extended synaptotagmin-1 OS=Homo sapiens GN=ESYT1 PE=1 SV=1	1	3	3	3	2	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	2	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	2	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	4.3	4.3	4.3	122.85	1104	1104	6.71	5		2		2	1		1				1		1				1			5.7471E-06	2.4	1.4	0	1.4	0	0	0	1.9	0	1.4	0	0	0	1.9	0	0	44595000	8324100	3439700	0	4896600	0	0	0	10343000	0	2416400	0	0	0	15176000	0	0	8324100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0				1746	3289;3708;5801	True;True;True	3310;3733;5844	29178;29179;32870;32871;32872;32873;52172	23746;26659;26660;42226	23746;26659;42226		
>sp|Q9BSK2|S2533_HUMAN Solute carrier family 25 member 33 OS=Homo sapiens GN=SLC25A33 PE=1 SV=1	>sp|Q9BSK2|S2533_HUMAN Solute carrier family 25 member 33 OS=Homo sapiens GN=SLC25A33 PE=1 SV=1	1	1	1	>sp|Q9BSK2|S2533_HUMAN Solute carrier family 25 member 33 OS=Homo sapiens GN=SLC25A33 PE=1 SV=1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2.5	2.5	2.5	35.375	321	321	31				2					1						1						0.0045508	0	0	0	0	2.5	0	0	0	0	0	2.5	0	0	0	0	0	17087000	0	0	0	0	0	0	0	0	0	0	17087000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16740000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				1747	3173	True	3193	28055;28056	22831;22832	22832		
>sp|Q9BSV6|SEN34_HUMAN tRNA-splicing endonuclease subunit Sen34 OS=Homo sapiens GN=TSEN34 PE=1 SV=1	>sp|Q9BSV6|SEN34_HUMAN tRNA-splicing endonuclease subunit Sen34 OS=Homo sapiens GN=TSEN34 PE=1 SV=1	1	1	1	>sp|Q9BSV6|SEN34_HUMAN tRNA-splicing endonuclease subunit Sen34 OS=Homo sapiens GN=TSEN34 PE=1 SV=1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3.2	3.2	3.2	33.652	310	310	1	3					1						1						1			0.00047569	0	3.2	0	0	0	0	0	3.2	0	0	0	0	0	3.2	0	0	7006800	0	2881300	0	0	0	0	0	1868100	0	0	0	0	0	2257400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1603600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0				1748	3650	True	3675	32315;32316;32317	26209	26209		
>sp|Q9BT22|ALG1_HUMAN Chitobiosyldiphosphodolichol beta-mannosyltransferase OS=Homo sapiens GN=ALG1 PE=1 SV=2	>sp|Q9BT22|ALG1_HUMAN Chitobiosyldiphosphodolichol beta-mannosyltransferase OS=Homo sapiens GN=ALG1 PE=1 SV=2	2	2	2	>sp|Q9BT22|ALG1_HUMAN Chitobiosyldiphosphodolichol beta-mannosyltransferase OS=Homo sapiens GN=ALG1 PE=1 SV=2	1	2	2	2	0	0	2	0	1	2	0	0	2	0	1	1	1	0	2	0	0	0	2	0	1	2	0	0	2	0	1	1	1	0	2	0	0	0	2	0	1	2	0	0	2	0	1	1	1	0	2	0	5.4	5.4	5.4	52.518	464	464	21.8		6		7			2		1	2			3		1	1	1		2		7.2059E-09	0	0	5.4	0	2.8	5.4	0	0	5.4	0	2.8	2.8	2.8	0	5.4	0	123770000	0	0	23655000	0	9632400	18539000	0	0	16047000	0	12902000	16106000	4873600	0	22012000	0	0	0	0	0	0	0	0	0	19078000	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	2	0	0	1	1	0	1	0				1749	952;3830	True;True	962;3856	8649;8650;8651;8652;8653;8654;8655;8656;34179;34180;34181;34182;34183	7208;7209;7210;7211;7212;27658;27659;27660;27661;27662	7212;27661		
>sp|Q9BT40|INP5K_HUMAN Inositol polyphosphate 5-phosphatase K OS=Homo sapiens GN=INPP5K PE=1 SV=3	>sp|Q9BT40|INP5K_HUMAN Inositol polyphosphate 5-phosphatase K OS=Homo sapiens GN=INPP5K PE=1 SV=3	1	1	1	>sp|Q9BT40|INP5K_HUMAN Inositol polyphosphate 5-phosphatase K OS=Homo sapiens GN=INPP5K PE=1 SV=3	1	1	1	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	0	2.2	2.2	2.2	51.09	448	448	19.6		4		3			1			1			1		1	1	1		1		0.00024926	0	0	2.2	0	0	2.2	0	0	2.2	0	2.2	2.2	2.2	0	2.2	0	36793000	0	0	5428100	0	0	5008900	0	0	3367600	0	7619500	5097700	2099300	0	8171400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8411000	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0				1750	3960	True	3986	35139;35140;35141;35142;35143;35144;35145	28448;28449;28450;28451	28448		
>sp|Q9BTC0|DIDO1_HUMAN Death-inducer obliterator 1 OS=Homo sapiens GN=DIDO1 PE=1 SV=5	>sp|Q9BTC0|DIDO1_HUMAN Death-inducer obliterator 1 OS=Homo sapiens GN=DIDO1 PE=1 SV=5	21	21	21	>sp|Q9BTC0|DIDO1_HUMAN Death-inducer obliterator 1 OS=Homo sapiens GN=DIDO1 PE=1 SV=5	1	21	21	21	15	11	0	15	0	0	15	8	0	14	0	0	0	11	0	14	15	11	0	15	0	0	15	8	0	14	0	0	0	11	0	14	15	11	0	15	0	0	15	8	0	14	0	0	0	11	0	14	13.1	13.1	13.1	243.87	2240	2240	12.2	46		59		16	11		16			15	8		14				11		14	9.5882E-117	9	6.8	0	9.5	0	0	9.1	4.9	0	8.2	0	0	0	7	0	8.4	1155800000	172360000	112940000	0	178490000	0	0	169660000	91760000	0	156460000	0	0	0	102090000	0	172040000	126940000	119480000	0	153310000	0	0	222780000	144510000	0	154110000	0	0	0	99724000	0	195690000	12	4	0	9	0	0	11	4	0	5	0	0	0	5	0	11				1751	207;240;501;1874;2084;3326;4790;5061;5498;6741;7518;7767;7782;7947;9215;9393;10179;10267;10506;10569;10810	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	210;243;505;1889;2099;3347;4823;5097;5538;6791;7592;7847;7863;8029;9313;9491;10289;10379;10618;10681;10923	1683;1684;1685;1686;1910;1911;1912;1913;1914;1915;4009;4010;4011;4012;4013;4014;4015;4016;16737;18259;18260;18261;18262;18263;29409;29410;29411;42242;42243;42244;42245;45190;45191;45192;45193;45194;45195;45196;49108;49109;49110;49111;49112;49113;49114;49115;60943;60944;60945;60946;67765;67766;67767;67768;67769;67770;67771;70117;70118;70119;70120;70121;70122;70123;70124;70259;71736;71737;71738;71739;71740;71741;71742;71743;82776;82777;84338;84339;84340;84341;84342;84343;84344;84345;91685;91686;91687;91688;91689;91690;91691;91692;92415;92416;94727;94728;94729;94730;95266;97552;97553;97554;97555;97556;97557	1354;1530;1531;1532;1533;3203;3204;3205;3206;3207;3208;13778;14956;14957;14958;23938;23939;23940;34123;34124;34125;36478;36479;36480;39553;39554;39555;51010;51011;56420;56421;56422;58559;58560;58561;58562;58668;59850;59851;59852;59853;59854;59855;59856;59857;68434;69810;69811;69812;69813;69814;75862;75863;75864;76478;78416;78417;78418;78419;78854;80761;80762;80763	1354;1533;3208;13778;14957;23938;34125;36480;39554;51010;56422;58560;58668;59857;68434;69813;75864;76478;78416;78854;80763		
>sp|Q9BTD8|RBM42_HUMAN RNA-binding protein 42 OS=Homo sapiens GN=RBM42 PE=1 SV=1	>sp|Q9BTD8|RBM42_HUMAN RNA-binding protein 42 OS=Homo sapiens GN=RBM42 PE=1 SV=1	1	1	1	>sp|Q9BTD8|RBM42_HUMAN RNA-binding protein 42 OS=Homo sapiens GN=RBM42 PE=1 SV=1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.1	2.1	2.1	50.413	480	480	16	4	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00026136	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	70659000	3435900	3214800	4982700	6776100	1367500	4482200	2785900	6432100	4338000	6042900	3832300	3606000	821650	6735800	4609400	7195600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8871300	1	0	0	1	0	0	1	1	1	1	1	1	0	1	1	1				1752	4412	True	4442	39098;39099;39100;39101;39102;39103;39104;39105;39106;39107;39108;39109;39110;39111;39112;39113	31599;31600;31601;31602;31603;31604;31605;31606;31607;31608;31609	31600		
>sp|Q9BTE1|DCTN5_HUMAN Dynactin subunit 5 OS=Homo sapiens GN=DCTN5 PE=1 SV=1	>sp|Q9BTE1|DCTN5_HUMAN Dynactin subunit 5 OS=Homo sapiens GN=DCTN5 PE=1 SV=1	1	1	1	>sp|Q9BTE1|DCTN5_HUMAN Dynactin subunit 5 OS=Homo sapiens GN=DCTN5 PE=1 SV=1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	5.5	5.5	20.126	182	182	1	1				1																0.0004984	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5101000	5101000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5101000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1753	6791	True	6841	61396	51371	51371		
>sp|Q9BTE3|MCMBP_HUMAN Mini-chromosome maintenance complex-binding protein OS=Homo sapiens GN=MCMBP PE=1 SV=2	>sp|Q9BTE3|MCMBP_HUMAN Mini-chromosome maintenance complex-binding protein OS=Homo sapiens GN=MCMBP PE=1 SV=2	2	2	2	>sp|Q9BTE3|MCMBP_HUMAN Mini-chromosome maintenance complex-binding protein OS=Homo sapiens GN=MCMBP PE=1 SV=2	1	2	2	2	2	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	4.8	4.8	4.8	72.979	642	642	1	7				2	2						1						2			1.3656E-07	4.8	4.8	0	0	0	0	0	1.7	0	0	0	0	0	4.8	0	0	111110000	19491000	27475000	0	0	0	0	0	5401300	0	0	0	0	0	58746000	0	0	21547000	21812000	0	0	0	0	0	0	0	0	0	0	0	41988000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0				1754	4179;11049	True;True	4206;11163	37070;37071;37072;37073;99567;99568;99569	29973;82419;82420	29973;82420		
>sp|Q9BTE6|AASD1_HUMAN Alanyl-tRNA editing protein Aarsd1 OS=Homo sapiens GN=AARSD1 PE=1 SV=2	>sp|Q9BTE6|AASD1_HUMAN Alanyl-tRNA editing protein Aarsd1 OS=Homo sapiens GN=AARSD1 PE=1 SV=2	1	1	1	>sp|Q9BTE6|AASD1_HUMAN Alanyl-tRNA editing protein Aarsd1 OS=Homo sapiens GN=AARSD1 PE=1 SV=2	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2.4	2.4	2.4	45.479	412	412	1	3					1						1						1			0.02838	0	2.4	0	0	0	0	0	2.4	0	0	0	0	0	2.4	0	0	21491000	0	4263400	0	0	0	0	0	5878600	0	0	0	0	0	11349000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8062100	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0				1755	9766	True	9870	88133;88134;88135	72927	72927		
